,no,time,xc,yc,v_x,v_y,v_n_x,v_n_y,near_1_dis_x,near_1_dis_y,near_1_v_x,near_1_v_y,near_2_dis_x,near_2_dis_y,near_2_v_x,near_2_v_y,near_3_dis_x,near_3_dis_y,near_3_v_x,near_3_v_y,near_4_dis_x,near_4_dis_y,near_4_v_x,near_4_v_y,near_5_dis_x,near_5_dis_y,near_5_v_x,near_5_v_y,near_cnt
10,11,0,2.17934,3.3086699999999993,0.0,0.0,0.0,0.0,-0.9862466666666668,0.8176699999999997,0.0,0.0,-0.9931233333333335,-0.7736600000000001,0.0,0.0,0.6836133333333334,0.9182666666666665,0.0,0.0,-0.97249,0.66049,0.0,0.0,0.6492266666666664,-0.9056933333333337,0.0,0.0,5
11,12,0,2.1380800000000004,3.8556600000000003,0.0,0.0,0.0,0.0,-0.986243333333333,0.8428200000000002,0.0,0.0,0.9862466666666668,-0.8176699999999997,0.0,0.0,0.8693200000000004,0.7107900000000005,0.0,0.0,0.6698600000000001,-0.8994033333333332,0.0,0.0,0.7317633333333335,0.7736600000000001,0.0,0.0,5
12,13,0,2.0968099999999996,4.3271999999999995,0.0,0.0,0.0,0.18860000000001875,0.986243333333333,-0.8428200000000002,0.0,0.0,0.8555633333333335,0.8679700000000002,0.0,0.0,0.7180066666666667,0.9308399999999999,0.0,0.0,0.97249,-0.66049,0.0,0.0,0.6217166666666663,-0.8931166666666668,0.0,0.0,5
13,14,0,3.1285,3.55387,0.0,0.0,0.0,0.0,0.9656133333333331,0.8491066666666667,0.0,0.0,0.9656133333333331,-0.8239600000000001,0.0,0.0,0.7317633333333331,-0.8994066666666664,0.0,0.0,-0.6836133333333334,-0.9182666666666665,0.0,0.0,0.7317633333333331,0.8050966666666666,0.0,0.0,5
14,15,0,3.2316600000000006,4.00655,0.0,0.0,0.20639999999999326,0.0,-0.9656133333333331,-0.8491066666666667,0.0,0.0,-0.9037099999999997,0.8239566666666667,0.0,0.0,0.76615,0.9559899999999999,0.0,0.0,1.0,-0.6730666666666669,0.0,0.0,-0.7661533333333329,0.761086666666667,0.0,0.0,5
15,16,0,3.9332100000000008,4.13858,0.0,0.0,0.20639999999999326,0.0,-0.76615,-0.9559899999999999,0.0,0.0,1.0,-0.704503333333333,0.0,0.0,-0.7317633333333331,-0.8050966666666666,0.0,0.0,-0.6698599999999997,0.8679666666666668,0.0,0.0,-0.73864,0.7044999999999997,0.0,0.0,5
16,17,0,2.9427899999999996,4.53468,0.0,0.0,0.20640000000000214,0.0,-0.8624433333333332,0.9371300000000004,0.0,0.0,0.9312199999999997,0.836533333333333,0.0,0.0,0.9037099999999997,-0.8239566666666667,0.0,0.0,-0.7180066666666667,-0.9308399999999999,0.0,0.0,0.9380966666666666,-0.6730633333333333,0.0,0.0,5
17,18,0,2.5301199999999993,4.723289999999999,0.0,0.0,0.20630000000000592,0.18870000000001497,0.8624433333333332,-0.9371300000000004,0.0,0.0,-0.8555633333333335,-0.8679700000000002,0.0,0.0,0.7936633333333329,0.8994033333333326,0.0,0.0,-0.9931200000000002,0.7422233333333328,0.0,0.0,-0.8693200000000004,-0.7107900000000005,0.0,0.0,5
18,19,0,3.1491300000000004,5.025080000000001,0.0,0.0,0.20629999999999704,0.3771999999999842,0.8830766666666667,0.874256666666667,0.0,0.0,-0.9312199999999997,-0.836533333333333,0.0,0.0,-0.7936633333333329,-0.8994033333333326,0.0,0.0,-0.7867833333333332,0.8428200000000002,0.0,0.0,0.9793666666666668,0.698213333333334,0.0,0.0,5
19,20,0,1.3539999999999992,5.3268699999999995,0.0,0.0,0.41260000000000296,0.565800000000003,0.8005433333333333,0.71079,0.0,0.0,0.6148399999999998,0.9434166666666665,0.0,0.0,0.7523966666666665,-0.6667766666666666,0.0,0.0,0.6079600000000001,-0.7988066666666663,0.0,0.0,0.7386399999999995,-0.5095966666666669,0.0,0.0,5
20,21,0,1.9523699999999993,6.1945,0.0,0.0,0.6190000000000051,-0.377200000000002,0.8142966666666664,-0.7673733333333335,0.0,0.0,-0.8005433333333333,-0.71079,0.0,0.0,0.5804466666666663,-0.9119799999999998,0.0,0.0,0.8074166666666667,-0.5095966666666663,0.0,0.0,0.6010799999999996,-0.6101933333333338,0.0,0.0,5
21,22,0,2.50948,5.49662,0.0,0.0,0.0,0.188600000000001,0.9931200000000002,-0.7422233333333328,0.0,0.0,0.7867833333333332,-0.8428200000000002,0.0,0.0,0.76615,0.8553933333333337,0.0,0.0,-0.8142966666666664,0.7673733333333335,0.0,0.0,0.6698599999999999,-0.9685633333333333,0.0,0.0,5
22,23,0,3.21103,5.930439999999999,0.0,0.0,0.4126999999999992,0.188600000000001,0.9037099999999999,-0.823956666666667,0.0,0.0,-0.76615,-0.8553933333333337,0.0,0.0,-0.9793666666666668,-0.698213333333334,0.0,0.0,0.70425,-0.8428200000000002,0.0,0.0,-0.5804466666666663,0.9119799999999998,0.0,0.0,5
23,24,0,3.4999000000000002,5.40231,0.0,0.0,0.0,-0.377200000000002,-0.8830766666666667,-0.874256666666667,0.0,0.0,0.8005400000000001,0.9811366666666667,0.0,0.0,-0.9037099999999999,0.823956666666667,0.0,0.0,-0.6698599999999999,0.9685633333333333,0.0,0.0,-0.8142966666666664,-0.71079,0.0,0.0,5
24,25,0,4.09828,5.4589,0.0,0.0,0.6190000000000051,-0.188600000000001,-0.8005400000000001,-0.9811366666666667,0.0,0.0,0.76615,-0.97485,0.0,0.0,-0.70425,0.8428200000000002,0.0,0.0,-0.6836166666666668,-0.8553933333333337,0.0,0.0,-0.9449766666666669,-0.5598933333333334,0.0,0.0,5
25,26,0,4.79983,5.38345,0.0,0.0,0.4126999999999903,-0.565800000000003,-0.76615,0.97485,0.0,0.0,-0.5666900000000001,0.9937133333333333,0.0,0.0,-0.7111266666666669,-0.5850433333333334,0.0,0.0,-0.47040000000000004,0.8176700000000002,0.0,0.0,-0.44976666666666676,-0.8805433333333337,0.0,0.0,5
26,1,1,4.01575,0.8755199999999999,0.0,0.0,-0.20639999999999326,0.377200000000002,-0.9862433333333334,0.71079,0.0,0.0,-0.6217133333333333,0.7359366666666667,0.0,0.0,-0.8899533333333336,0.5095966666666667,0.0,0.0,0.9381,0.4781599999999999,0.0,0.0,-0.6973700000000003,0.4781599999999999,0.0,0.0,5
27,2,1,3.97448,1.74315,0.0,0.0,0.20630000000000592,0.3772999999999982,-0.9037100000000002,0.7988066666666667,0.0,0.0,0.9243433333333334,0.76737,0.0,0.0,0.9862433333333334,-0.71079,0.0,0.0,-0.63547,-0.9748533333333332,0.0,0.0,-0.7111266666666669,0.76737,0.0,0.0,5
28,3,1,2.88089,1.6677099999999996,0.0,0.0,0.20640000000000214,0.0,0.9243433333333332,0.7422233333333332,0.0,0.0,-0.7180066666666667,0.9056933333333331,0.0,0.0,0.7317599999999997,0.7736599999999999,0.0,0.0,0.63547,0.9748533333333332,0.0,0.0,-0.7592733333333334,0.6793533333333333,0.0,0.0,5
29,4,1,2.03491,1.9506300000000003,0.0,0.0,0.4126999999999992,0.188600000000001,0.9587333333333333,0.7736600000000001,0.0,0.0,0.7180066666666667,-0.9056933333333331,0.0,0.0,0.6423499999999998,0.8365300000000001,0.0,0.0,0.9518566666666667,0.5473200000000003,0.0,0.0,0.6010833333333332,0.6416266666666666,0.0,0.0,5
30,5,1,2.15871,2.62965,0.0,0.0,0.0,0.0,0.9931233333333335,0.7736600000000001,0.0,0.0,-0.9587333333333333,-0.7736600000000001,0.0,0.0,0.6836166666666665,-0.9371300000000001,0.0,0.0,0.6423499999999998,0.8679666666666664,0.0,0.0,0.7592733333333334,-0.6793533333333333,0.0,0.0,5
31,6,1,3.1078600000000005,2.44104,0.0,0.0,0.0,0.0,0.8074166666666667,-0.9685633333333333,0.0,0.0,0.9587333333333333,0.8050966666666666,0.0,0.0,-0.9243433333333332,-0.7422233333333332,0.0,0.0,-0.6836166666666665,0.9371300000000001,0.0,0.0,0.6354700000000004,1.0,0.0,0.0,5
32,7,1,3.6856100000000005,2.34673,0.0,0.0,0.20629999999998816,0.5657999999999941,0.8280533333333336,0.9685633333333333,0.0,0.0,-0.8074166666666667,0.9685633333333333,0.0,0.0,0.9037100000000002,-0.7988066666666667,0.0,0.0,-0.8486833333333333,0.7736599999999999,0.0,0.0,0.9174666666666665,0.6982133333333336,0.0,0.0,5
33,8,1,4.2014499999999995,2.44104,0.0,0.0,1.0317000000000043,-0.18870000000000609,-0.8280533333333336,-0.9685633333333333,0.0,0.0,-0.9243433333333334,-0.76737,0.0,0.0,-0.9105866666666671,0.7296500000000004,0.0,0.0,-0.6354700000000004,1.0,0.0,0.0,-0.676736666666667,0.8050966666666666,0.0,0.0,5
34,9,1,3.9332100000000008,3.252089999999999,0.0,0.0,0.6189999999999962,0.18860000000000987,-0.76615,-0.9245533333333338,0.0,0.0,0.9105866666666671,-0.7296500000000004,0.0,0.0,-0.7317633333333331,0.8994066666666664,0.0,0.0,1.0,0.704503333333333,0.0,0.0,-0.9174666666666665,-0.6982133333333336,0.0,0.0,5
35,10,1,3.2316600000000006,3.0257500000000004,0.0,0.0,0.0,0.0,-0.9656133333333331,0.8239600000000001,0.0,0.0,-0.9587333333333333,-0.8050966666666666,0.0,0.0,0.76615,0.9245533333333338,0.0,0.0,0.8486833333333333,-0.7736599999999999,0.0,0.0,1.0,0.6730666666666669,0.0,0.0,5
36,11,1,2.17934,3.3086699999999993,0.0,0.0,0.20640000000000214,0.0,-0.9862466666666668,0.8176699999999997,0.0,0.0,-0.9931233333333335,-0.7736600000000001,0.0,0.0,0.6836133333333334,0.9182666666666665,0.0,0.0,-0.97249,0.66049,0.0,0.0,0.6492266666666664,-0.9056933333333337,0.0,0.0,5
37,12,1,2.1380800000000004,3.8556600000000003,0.0,0.0,0.0,0.0,-0.986243333333333,0.8428200000000002,0.0,0.0,0.9862466666666668,-0.8176699999999997,0.0,0.0,0.8693200000000004,0.7107900000000005,0.0,0.0,0.6698600000000001,-0.8994033333333332,0.0,0.0,0.7317633333333335,0.7736600000000001,0.0,0.0,5
38,13,1,2.0968099999999996,4.3271999999999995,0.0,0.0,0.20630000000000592,0.18860000000001875,0.986243333333333,-0.8428200000000002,0.0,0.0,0.8555633333333335,0.8679700000000002,0.0,0.0,0.7180066666666667,0.9308399999999999,0.0,0.0,0.97249,-0.66049,0.0,0.0,0.6217166666666663,-0.8931166666666668,0.0,0.0,5
39,14,1,3.1285,3.55387,0.0,0.0,0.0,0.0,0.9656133333333331,0.8491066666666667,0.0,0.0,0.9656133333333331,-0.8239600000000001,0.0,0.0,0.7317633333333331,-0.8994066666666664,0.0,0.0,-0.6836133333333334,-0.9182666666666665,0.0,0.0,0.7317633333333331,0.8050966666666666,0.0,0.0,5
40,15,1,3.2316600000000006,4.00655,0.0,0.0,0.4126999999999992,-0.188600000000001,-0.9656133333333331,-0.8491066666666667,0.0,0.0,-0.9037099999999997,0.8239566666666667,0.0,0.0,0.76615,0.9559899999999999,0.0,0.0,1.0,-0.6730666666666669,0.0,0.0,-0.7661533333333329,0.761086666666667,0.0,0.0,5
41,16,1,3.9332100000000008,4.13858,0.0,0.0,0.4126999999999903,0.0,-0.76615,-0.9559899999999999,0.0,0.0,1.0,-0.704503333333333,0.0,0.0,-0.7317633333333331,-0.8050966666666666,0.0,0.0,-0.6698599999999997,0.8679666666666668,0.0,0.0,-0.73864,0.7044999999999997,0.0,0.0,5
42,17,1,2.9427899999999996,4.53468,0.0,0.0,0.6189999999999962,-0.188600000000001,-0.8624433333333332,0.9371300000000004,0.0,0.0,0.9312199999999997,0.836533333333333,0.0,0.0,0.9037099999999997,-0.8239566666666667,0.0,0.0,-0.7180066666666667,-0.9308399999999999,0.0,0.0,0.9380966666666666,-0.6730633333333333,0.0,0.0,5
43,18,1,2.5301199999999993,4.723289999999999,0.0,0.0,0.6190000000000051,0.37730000000001596,0.8624433333333332,-0.9371300000000004,0.0,0.0,-0.8555633333333335,-0.8679700000000002,0.0,0.0,0.7936633333333329,0.8994033333333326,0.0,0.0,-0.9931200000000002,0.7422233333333328,0.0,0.0,-0.8693200000000004,-0.7107900000000005,0.0,0.0,5
44,19,1,3.1491300000000004,5.025080000000001,0.0,0.0,0.4126999999999903,0.3771999999999842,0.8830766666666667,0.8805433333333337,0.0,0.0,-0.9312199999999997,-0.836533333333333,0.0,0.0,-0.7936633333333329,-0.8994033333333326,0.0,0.0,-0.7867833333333332,0.8428200000000002,0.0,0.0,0.9793666666666668,0.698213333333334,0.0,0.0,5
45,20,1,1.3539999999999992,5.3268699999999995,0.0,0.0,0.6190000000000051,0.565800000000003,0.8005433333333333,0.7170766666666666,0.0,0.0,0.6148399999999998,0.9434166666666665,0.0,0.0,0.7523966666666665,-0.6667766666666666,0.0,0.0,0.6079600000000001,-0.7988066666666663,0.0,0.0,0.7386399999999995,-0.5095966666666669,0.0,0.0,5
46,21,1,1.9523699999999993,6.17564,0.0,0.0,0.8254000000000072,-0.377200000000002,0.8142966666666664,-0.7736600000000001,0.0,0.0,-0.8005433333333333,-0.7170766666666666,0.0,0.0,0.5804466666666663,-0.9182666666666665,0.0,0.0,0.8074166666666667,-0.515883333333333,0.0,0.0,0.6010799999999996,-0.6164800000000004,0.0,0.0,5
47,22,1,2.50948,5.49662,0.0,0.0,0.20639999999999326,0.188600000000001,0.9931200000000002,-0.7422233333333328,0.0,0.0,0.7867833333333332,-0.8428200000000002,0.0,0.0,0.76615,0.8553933333333337,0.0,0.0,-0.8142966666666664,0.7736600000000001,0.0,0.0,0.6698599999999999,-0.9622766666666666,0.0,0.0,5
48,23,1,3.21103,5.930439999999999,0.0,0.0,0.8253999999999984,0.37720000000001974,0.9037099999999999,-0.8176700000000002,0.0,0.0,-0.76615,-0.8553933333333337,0.0,0.0,-0.9793666666666668,-0.698213333333334,0.0,0.0,0.6973700000000003,-0.8428200000000002,0.0,0.0,-0.5804466666666663,0.9182666666666665,0.0,0.0,5
49,24,1,3.4999000000000002,5.38345,0.0,0.0,0.0,-0.377200000000002,-0.8830766666666667,-0.8805433333333337,0.0,0.0,-0.9037099999999999,0.8176700000000002,0.0,0.0,0.7936600000000004,0.97485,0.0,0.0,-0.6698599999999999,0.9622766666666666,0.0,0.0,-0.8142966666666664,-0.7170766666666666,0.0,0.0,5
50,25,1,4.118919999999999,5.4589,0.0,0.0,0.8253000000000021,-0.188600000000001,-0.7936600000000004,-0.97485,0.0,0.0,0.7730299999999998,-0.97485,0.0,0.0,-0.6973700000000003,0.8428200000000002,0.0,0.0,-0.676736666666667,-0.8553933333333337,0.0,0.0,-0.9380966666666671,-0.5598933333333334,0.0,0.0,5
51,26,1,4.79983,5.38345,0.0,0.0,0.6189999999999962,-0.565800000000003,-0.7730299999999998,0.97485,0.0,0.0,-0.5666900000000001,1.0,0.0,0.0,-0.7111266666666669,-0.5850433333333334,0.0,0.0,-0.47040000000000004,0.8176700000000002,0.0,0.0,-0.44976666666666676,-0.8805433333333337,0.0,0.0,5
52,1,2,3.9951100000000004,0.89438,0.0,0.0,-0.20630000000000592,0.188600000000001,-0.9931233333333331,0.7170766666666666,0.0,0.0,-0.6285933333333331,0.7422233333333335,0.0,0.0,-0.8968333333333334,0.5095966666666667,0.0,0.0,0.9243433333333334,0.4844466666666666,0.0,0.0,-0.70425,0.4844466666666666,0.0,0.0,5
53,2,2,3.97448,1.74315,0.0,0.0,0.4126999999999992,0.3772999999999982,-0.9037100000000002,0.79252,0.0,0.0,0.9174666666666665,0.76737,0.0,0.0,0.9931233333333331,-0.7170766666666666,0.0,0.0,-0.63547,-0.9748533333333332,0.0,0.0,-0.7111266666666669,0.76737,0.0,0.0,5
54,3,2,2.88089,1.6677099999999996,0.0,0.0,0.0,0.0,0.9243433333333332,0.7422233333333332,0.0,0.0,-0.7180066666666667,0.9056933333333331,0.0,0.0,0.7317599999999997,0.7673733333333331,0.0,0.0,0.63547,0.9748533333333332,0.0,0.0,-0.7592733333333334,0.6793533333333333,0.0,0.0,5
55,4,2,2.03491,1.9506300000000003,0.0,0.0,0.4126999999999992,0.3772999999999982,0.9587333333333333,0.7736600000000001,0.0,0.0,0.7180066666666667,-0.9056933333333331,0.0,0.0,0.6423499999999998,0.8365300000000001,0.0,0.0,0.9518566666666667,0.5473200000000003,0.0,0.0,0.6010833333333332,0.6416266666666666,0.0,0.0,5
56,5,2,2.15871,2.62965,0.0,0.0,0.0,0.0,0.9931233333333335,0.7736600000000001,0.0,0.0,-0.9587333333333333,-0.7736600000000001,0.0,0.0,0.6836166666666665,-0.9371300000000001,0.0,0.0,0.6423499999999998,0.8679666666666664,0.0,0.0,0.7592733333333334,-0.6793533333333333,0.0,0.0,5
57,6,2,3.1078600000000005,2.44104,0.0,0.0,-0.20630000000000592,0.0,0.8074166666666667,-0.97485,0.0,0.0,0.9587333333333333,0.8050966666666666,0.0,0.0,-0.9243433333333332,-0.7422233333333332,0.0,0.0,-0.6836166666666665,0.9371300000000001,0.0,0.0,0.7111266666666669,-0.76737,0.0,0.0,5
58,7,2,3.6856100000000005,2.36559,0.0,0.0,0.4125999999999941,0.5657999999999941,0.8211766666666668,0.97485,0.0,0.0,-0.8074166666666667,0.97485,0.0,0.0,0.9037100000000002,-0.79252,0.0,0.0,-0.8486833333333333,0.7799466666666666,0.0,0.0,0.9174666666666665,0.7045000000000003,0.0,0.0,5
59,8,2,4.22208,2.44104,0.0,0.0,1.0316999999999954,-0.3773000000000071,-0.8211766666666668,-0.97485,0.0,0.0,-0.9174666666666665,-0.76737,0.0,0.0,-0.9037100000000002,0.7296500000000004,0.0,0.0,-0.6285933333333336,1.0,0.0,0.0,-0.6698600000000001,0.8050966666666666,0.0,0.0,5
60,9,2,3.9332100000000008,3.252089999999999,0.0,0.0,0.6189999999999962,0.18860000000000987,-0.76615,-0.9245533333333338,0.0,0.0,-0.7317633333333331,0.8994066666666664,0.0,0.0,0.9037100000000002,-0.7296500000000004,0.0,0.0,1.0,0.704503333333333,0.0,0.0,-0.9174666666666665,-0.7045000000000003,0.0,0.0,5
61,10,2,3.2316600000000006,3.0257500000000004,0.0,0.0,0.0,-0.1886999999999972,-0.9656133333333331,0.8239600000000001,0.0,0.0,-0.9587333333333333,-0.8050966666666666,0.0,0.0,0.76615,0.9245533333333338,0.0,0.0,0.8486833333333333,-0.7799466666666666,0.0,0.0,1.0,0.6793533333333335,0.0,0.0,5
62,11,2,2.17934,3.3086699999999993,0.0,0.0,0.0,0.0,-0.9862466666666668,0.8176699999999997,0.0,0.0,-0.9931233333333335,-0.7736600000000001,0.0,0.0,0.6836133333333334,0.9182666666666665,0.0,0.0,-0.97249,0.66049,0.0,0.0,0.6492266666666664,-0.9056933333333337,0.0,0.0,5
63,12,2,2.1380800000000004,3.8556600000000003,0.0,0.0,0.0,-0.188600000000001,-0.986243333333333,0.8428200000000002,0.0,0.0,0.9862466666666668,-0.8176699999999997,0.0,0.0,0.8693200000000004,0.7045000000000001,0.0,0.0,0.6698600000000001,-0.8994033333333332,0.0,0.0,0.7317633333333335,0.7799466666666669,0.0,0.0,5
64,13,2,2.0968099999999996,4.3271999999999995,0.0,0.0,0.0,0.18860000000001875,0.986243333333333,-0.8428200000000002,0.0,0.0,0.8555633333333335,0.8616799999999998,0.0,0.0,0.7180066666666667,0.9371266666666666,0.0,0.0,0.97249,-0.66049,0.0,0.0,0.6217166666666663,-0.8868300000000001,0.0,0.0,5
65,14,2,3.1285,3.55387,0.0,0.0,0.0,0.0,0.9656133333333331,0.8553933333333333,0.0,0.0,0.9656133333333331,-0.8239600000000001,0.0,0.0,0.7317633333333331,-0.8994066666666664,0.0,0.0,-0.9380966666666666,0.6793500000000001,0.0,0.0,-0.6836133333333334,-0.9182666666666665,0.0,0.0,5
66,15,2,3.2316600000000006,3.9876899999999997,0.0,0.0,0.4126999999999992,0.0,-0.9656133333333331,-0.8553933333333333,0.0,0.0,-0.9037099999999997,0.8239566666666667,0.0,0.0,0.76615,0.9497033333333332,0.0,0.0,1.0,-0.6793533333333335,0.0,0.0,0.76615,-0.7547999999999998,0.0,0.0,5
67,16,2,3.9332100000000008,4.13858,0.0,0.0,0.4126999999999903,-0.188600000000001,-0.76615,-0.9497033333333332,0.0,0.0,1.0,-0.704503333333333,0.0,0.0,-0.7317633333333331,-0.8050966666666666,0.0,0.0,-0.6698599999999997,0.8742533333333334,0.0,0.0,-0.73864,0.6982133333333336,0.0,0.0,5
68,17,2,2.9427899999999996,4.51582,0.0,0.0,0.6189999999999962,0.0,-0.8624433333333332,0.9245533333333332,0.0,0.0,0.9312199999999997,0.8239600000000001,0.0,0.0,0.9037099999999997,-0.8239566666666667,0.0,0.0,-0.7180066666666667,-0.9371266666666666,0.0,0.0,0.9380966666666666,-0.6793500000000001,0.0,0.0,5
69,18,2,2.5301199999999993,4.74216,0.0,0.0,0.8253000000000021,0.188600000000001,0.8624433333333332,-0.9245533333333332,0.0,0.0,-0.8555633333333335,-0.8616799999999998,0.0,0.0,0.7936633333333329,0.899406666666667,0.0,0.0,-0.9931200000000002,0.7422266666666666,0.0,0.0,-0.8693200000000004,-0.7045000000000001,0.0,0.0,5
70,19,2,3.1491300000000004,5.043939999999999,0.0,0.0,0.20629999999999704,0.188600000000001,0.8830766666666667,0.8868299999999998,0.0,0.0,-0.9312199999999997,-0.8239600000000001,0.0,0.0,-0.7936633333333329,-0.899406666666667,0.0,0.0,-0.7867833333333332,0.8428199999999997,0.0,0.0,0.97249,0.7045000000000001,0.0,0.0,5
71,20,2,1.3746299999999998,5.34573,0.0,0.0,0.4126999999999992,0.565800000000003,0.8005400000000001,0.7233633333333334,0.0,0.0,0.6217166666666667,0.9434166666666665,0.0,0.0,0.7592733333333334,-0.66049,0.0,0.0,0.6148366666666669,-0.7988100000000001,0.0,0.0,0.7455166666666664,-0.5033100000000001,0.0,0.0,5
72,21,2,1.9730099999999995,6.17564,0.0,0.0,0.41260000000000296,-0.377200000000002,0.8211766666666666,-0.7799466666666669,0.0,0.0,-0.8005400000000001,-0.7233633333333334,0.0,0.0,0.5804499999999997,-0.9182666666666665,0.0,0.0,0.8142966666666668,-0.5221733333333336,0.0,0.0,0.6079599999999996,-0.6227666666666665,0.0,0.0,5
73,22,2,2.50948,5.51548,0.0,0.0,0.20639999999999326,0.1886999999999972,0.9931200000000002,-0.7422266666666666,0.0,0.0,0.7867833333333332,-0.8428199999999997,0.0,0.0,0.7592733333333331,0.8616800000000003,0.0,0.0,-0.8211766666666666,0.7799466666666669,0.0,0.0,0.6698599999999999,-0.9559899999999999,0.0,0.0,5
74,23,2,3.2316600000000006,5.930439999999999,0.0,0.0,0.6190999999999924,0.188600000000001,0.9105866666666668,-0.8176700000000002,0.0,0.0,-0.7592733333333331,-0.8616800000000003,0.0,0.0,-0.97249,-0.7045000000000001,0.0,0.0,0.6973700000000003,-0.8428200000000002,0.0,0.0,-0.5804499999999997,0.9182666666666665,0.0,0.0,5
75,24,2,3.4999000000000002,5.38345,0.0,0.0,0.0,-0.565800000000003,-0.8830766666666667,-0.8868299999999998,0.0,0.0,-0.9105866666666668,0.8176700000000002,0.0,0.0,0.7867833333333335,0.97485,0.0,0.0,-0.6698599999999999,0.9559899999999999,0.0,0.0,-0.8142966666666664,-0.71079,0.0,0.0,5
76,25,2,4.13955,5.4589,0.0,0.0,0.8253000000000021,-0.188600000000001,-0.7867833333333335,-0.97485,0.0,0.0,0.7730299999999998,-0.9685633333333333,0.0,0.0,-0.6973700000000003,0.8428200000000002,0.0,0.0,-0.6698600000000001,-0.8616799999999998,0.0,0.0,-0.9312200000000003,-0.5598933333333334,0.0,0.0,5
77,26,2,4.820460000000001,5.36459,0.0,0.0,0.6189999999999962,-0.5657999999999852,-0.7730299999999998,0.9685633333333333,0.0,0.0,-0.5598133333333333,0.9937133333333333,0.0,0.0,-0.70425,-0.5913300000000001,0.0,0.0,-0.47040000000000004,0.8113833333333336,0.0,0.0,-0.4428899999999999,-0.8931166666666664,0.0,0.0,5
