,no,time,xc,yc,v_x,v_y,v_n_x,v_n_y,near_1_dis_x,near_1_dis_y,near_1_v_x,near_1_v_y,near_2_dis_x,near_2_dis_y,near_2_v_x,near_2_v_y,near_3_dis_x,near_3_dis_y,near_3_v_x,near_3_v_y,near_4_dis_x,near_4_dis_y,near_4_v_x,near_4_v_y,near_5_dis_x,near_5_dis_y,near_5_v_x,near_5_v_y,near_cnt
23,24,0,2.0555399999999997,5.51548,0.0,0.0,0.0,-0.188600000000001,0.7317600000000002,-0.8805433333333337,0.0,0.0,0.6148366666666665,0.9559899999999999,0.0,0.0,0.9793666666666665,-0.6039066666666664,0.0,0.0,0.7799066666666666,-0.6416299999999999,0.0,0.0,-0.77303,-0.6101933333333338,0.0,0.0,5
24,25,0,3.21103,5.6475100000000005,0.0,0.0,0.0,0.0,0.9105866666666668,0.8365300000000003,0.0,0.0,-0.8830766666666664,-0.8365333333333336,0.0,0.0,0.7799066666666666,-0.9622799999999998,0.0,0.0,0.8899533333333336,-0.6730666666666665,0.0,0.0,-0.6148366666666665,-0.9559899999999999,0.0,0.0,5
25,26,0,3.4792699999999996,6.137919999999999,0.0,0.0,0.0,-0.18859999999998323,-0.9105866666666668,-0.8365300000000003,0.0,0.0,0.8693199999999998,-0.7988100000000001,0.0,0.0,-0.7936633333333333,-0.673063333333334,0.0,0.0,0.9793666666666668,-0.5095966666666669,0.0,0.0,-0.5254233333333334,-0.7925200000000002,0.0,0.0,5
26,1,1,4.73793,1.1395800000000005,0.0,0.0,0.0,0.0,-0.8005399999999998,0.8176700000000002,0.0,0.0,-0.8005399999999998,-0.7925233333333331,0.0,0.0,-0.6836166666666665,-0.9056933333333331,0.0,0.0,-0.594203333333333,0.7170733333333335,0.0,0.0,-0.47727666666666657,0.8113833333333332,0.0,0.0,5
27,2,1,4.13955,0.51715,0.0,0.0,0.0,0.0,-0.8830766666666667,0.8868300000000001,0.0,0.0,0.8005399999999998,0.7925233333333331,0.0,0.0,1.0,0.6101933333333334,0.0,0.0,-0.6767366666666668,0.6039066666666664,0.0,0.0,-0.7936633333333333,0.5095966666666667,0.0,0.0,5
28,3,1,3.78878,0.8566599999999998,0.0,0.0,0.0,0.0,0.8830766666666667,-0.8868300000000001,0.0,0.0,0.8830766666666667,0.7233633333333334,0.0,0.0,0.6836166666666665,0.9056933333333331,0.0,0.0,-0.79366,0.7170766666666664,0.0,0.0,-0.9105866666666665,0.6227666666666665,0.0,0.0,5
29,4,1,4.13955,1.6865699999999997,0.0,0.0,0.0,0.0,-0.7936633333333333,0.8994033333333332,0.0,0.0,0.8005399999999998,-0.8176700000000002,0.0,0.0,-0.8830766666666667,-0.7233633333333334,0.0,0.0,-0.6767366666666668,0.993713333333333,0.0,0.0,1.0,-0.6101933333333334,0.0,0.0,5
30,5,1,3.5205399999999996,1.9883600000000001,0.0,0.0,0.0,-0.3772999999999982,-0.8830733333333335,-0.9056900000000002,0.0,0.0,0.7936633333333333,-0.8994033333333332,0.0,0.0,-0.7936633333333335,0.8742566666666667,0.0,0.0,0.9587333333333333,0.7422266666666666,0.0,0.0,0.9105866666666665,-0.6227666666666665,0.0,0.0,5
31,6,1,3.16976,1.7054300000000007,0.0,0.0,0.20639999999999326,-0.18860000000000987,0.8830733333333335,0.9056900000000002,0.0,0.0,-0.91059,0.7799466666666669,0.0,0.0,0.6767366666666668,-0.993713333333333,0.0,0.0,0.79366,-0.7170766666666664,0.0,0.0,0.8418066666666668,0.6479166666666669,0.0,0.0,5
32,7,1,2.90153,2.36559,0.0,0.0,0.20630000000000592,-0.188600000000001,0.91059,-0.7799466666666669,0.0,0.0,0.7936633333333335,-0.8742566666666667,0.0,0.0,-0.9656099999999999,0.7422233333333335,0.0,0.0,0.7523966666666668,0.86797,0.0,0.0,-0.6629799999999999,0.8931166666666668,0.0,0.0,5
33,8,1,1.8904699999999997,2.6862399999999997,0.0,0.0,0.0,-0.5658999999999992,0.69737,0.8491066666666667,0.0,0.0,1.0,0.66049,0.0,0.0,0.6629799999999999,-0.8931166666666668,0.0,0.0,0.76615,0.5913333333333333,0.0,0.0,0.6148366666666665,0.6353433333333331,0.0,0.0,5
34,9,1,3.6443399999999997,2.76168,0.0,0.0,0.0,0.0,0.8830766666666664,0.8365300000000003,0.0,0.0,-0.9587333333333333,-0.7422266666666666,0.0,0.0,-0.7523966666666668,-0.86797,0.0,0.0,-0.7180066666666667,0.8742533333333334,0.0,0.0,0.9518533333333332,0.6856366666666667,0.0,0.0,5
35,10,1,3.9951100000000004,3.252089999999999,0.0,0.0,0.0,-0.1886999999999972,-0.9312233333333332,0.8491066666666663,0.0,0.0,-0.8830766666666664,-0.8365300000000003,0.0,0.0,-0.9312233333333332,0.6982166666666665,0.0,0.0,-0.6836166666666665,0.8239599999999996,0.0,0.0,-0.7661533333333331,0.6919266666666661,0.0,0.0,5
36,11,1,2.7983599999999997,3.1389199999999997,0.0,0.0,0.0,0.0,0.9174666666666665,0.7862366666666665,0.0,0.0,0.9656099999999999,-0.7422233333333335,0.0,0.0,-0.93122,0.7422266666666666,0.0,0.0,0.7180066666666667,-0.8742533333333334,0.0,0.0,-0.69737,-0.8491066666666667,0.0,0.0,5
37,12,1,3.78878,3.70477,0.0,0.0,0.20630000000000592,0.0,1.0,0.8491100000000001,0.0,0.0,0.9312233333333332,-0.8491066666666663,0.0,0.0,-0.83493,0.8428199999999997,0.0,0.0,-0.7523933333333334,0.9748533333333332,0.0,0.0,-0.9518533333333332,-0.6856366666666667,0.0,0.0,5
38,13,1,3.78878,4.157439999999999,0.0,0.0,-0.4126999999999992,0.3773000000000071,1.0,-0.8491100000000001,0.0,0.0,-0.83493,0.9937099999999995,0.0,0.0,-0.9174633333333331,0.8239566666666663,0.0,0.0,-0.7523933333333334,-0.874256666666667,0.0,0.0,0.9312233333333332,-0.6982166666666665,0.0,0.0,5
39,14,1,3.5411699999999993,4.68557,0.0,0.0,0.20630000000000592,0.188600000000001,-0.9174666666666669,-0.8302466666666669,0.0,0.0,0.9174633333333331,-0.8239566666666663,0.0,0.0,-0.77303,0.8428199999999997,0.0,0.0,-0.7248833333333335,-0.9182666666666665,0.0,0.0,0.889953333333333,0.7170733333333335,0.0,0.0,5
40,15,1,3.8713100000000003,5.53435,0.0,0.0,0.0,0.0,-0.7799066666666666,0.9622799999999998,0.0,0.0,-0.8693199999999998,0.7988100000000001,0.0,0.0,-0.889953333333333,-0.7170733333333335,0.0,0.0,-0.662983333333333,-0.8742533333333338,0.0,0.0,-0.97249,-0.5410299999999999,0.0,0.0,5
41,16,1,3.04596,3.7802100000000003,0.0,0.0,0.0,0.0,0.9174633333333334,0.8679666666666664,0.0,0.0,-0.8486866666666666,0.9559900000000002,0.0,0.0,-0.9174666666666665,-0.7862366666666665,0.0,0.0,-0.8899533333333333,0.7799466666666669,0.0,0.0,0.7523933333333334,-0.9748533333333332,0.0,0.0,5
42,17,1,3.29357,4.176310000000001,0.0,0.0,0.0,-0.18870000000001497,-0.9174633333333334,-0.8679666666666664,0.0,0.0,0.83493,-0.9937099999999995,0.0,0.0,0.9174666666666669,0.8302466666666669,0.0,0.0,-0.8074166666666667,0.9119800000000003,0.0,0.0,0.83493,-0.8428199999999997,0.0,0.0,5
43,18,1,2.5920199999999998,3.9122399999999997,0.0,0.0,0.20629999999999704,0.3772999999999982,0.8486866666666666,-0.9559900000000002,0.0,0.0,0.9587333333333333,0.8239566666666667,0.0,0.0,-0.8418066666666668,0.8616800000000001,0.0,0.0,-0.76615,-0.9308433333333334,0.0,0.0,0.76615,0.9119766666666663,0.0,0.0,5
44,19,1,1.8904699999999997,3.70477,0.0,0.0,0.0,-0.1886999999999972,0.9243433333333332,0.7925233333333335,0.0,0.0,0.76615,0.9308433333333334,0.0,0.0,-0.8280533333333334,0.7862366666666661,0.0,0.0,1.0,-0.66049,0.0,0.0,0.69737,-0.8113833333333332,0.0,0.0,5
45,20,1,1.3746299999999998,4.346060000000001,0.0,0.0,0.0,0.0,0.7523966666666665,-0.9937133333333327,0.0,0.0,0.8280533333333334,-0.7862366666666661,0.0,0.0,0.5942033333333334,-0.8553933333333328,0.0,0.0,0.5529366666666666,0.9685633333333339,0.0,0.0,0.77303,0.6101933333333338,0.0,0.0,5
46,21,1,2.11744,4.3271999999999995,0.0,0.0,0.20640000000000214,0.0,0.8005400000000001,0.9622766666666666,0.0,0.0,0.8418066666666668,-0.8616800000000001,0.0,0.0,-0.9243433333333332,-0.7925233333333335,0.0,0.0,-0.7523966666666665,0.9937133333333327,0.0,0.0,0.6904933333333334,-0.8176700000000002,0.0,0.0,5
47,22,1,2.71582,4.44037,0.0,0.0,0.0,0.188600000000001,-0.9587333333333333,-0.8239566666666667,0.0,0.0,-0.8005400000000001,-0.9622766666666666,0.0,0.0,0.8074166666666667,-0.9119800000000003,0.0,0.0,0.9518533333333336,0.7610866666666661,0.0,0.0,0.8899533333333333,-0.7799466666666669,0.0,0.0,5
48,23,1,2.8602599999999994,5.157110000000001,0.0,0.0,0.0,0.18859999999998323,0.8830766666666664,0.8365333333333336,0.0,0.0,-0.9518533333333336,-0.7610866666666661,0.0,0.0,0.77303,-0.8428199999999997,0.0,0.0,-0.7317600000000002,0.8805433333333337,0.0,0.0,0.8555633333333331,-0.6730666666666665,0.0,0.0,5
49,24,1,2.0555399999999997,5.51548,0.0,0.0,0.0,-0.188600000000001,0.7317600000000002,-0.8805433333333337,0.0,0.0,0.6148366666666665,0.9559899999999999,0.0,0.0,0.9793666666666665,-0.6039066666666664,0.0,0.0,0.7799066666666666,-0.6416299999999999,0.0,0.0,-0.77303,-0.6101933333333338,0.0,0.0,5
50,25,1,3.21103,5.6475100000000005,0.0,0.0,0.0,0.0,0.9105866666666668,0.8365300000000003,0.0,0.0,-0.8830766666666664,-0.8365333333333336,0.0,0.0,0.7799066666666666,-0.9622799999999998,0.0,0.0,0.8899533333333336,-0.6793533333333333,0.0,0.0,-0.6148366666666665,-0.9559899999999999,0.0,0.0,5
51,26,1,3.4792699999999996,6.137919999999999,0.0,0.0,-0.20630000000000592,-0.18859999999998323,-0.9105866666666668,-0.8365300000000003,0.0,0.0,0.8693199999999998,-0.7988100000000001,0.0,0.0,-0.7936633333333333,-0.673063333333334,0.0,0.0,0.9793666666666668,-0.5158833333333337,0.0,0.0,-0.5254233333333334,-0.7925200000000002,0.0,0.0,5
52,1,2,4.73793,1.1395800000000005,0.0,0.0,0.0,0.0,-0.8005399999999998,0.8176700000000002,0.0,0.0,-0.8005399999999998,-0.7925233333333331,0.0,0.0,-0.6836166666666665,-0.9056933333333331,0.0,0.0,-0.594203333333333,0.7170733333333335,0.0,0.0,-0.47727666666666657,0.8176700000000002,0.0,0.0,5
53,2,2,4.13955,0.51715,0.0,0.0,0.20630000000000592,0.0,-0.8830766666666667,0.8868300000000001,0.0,0.0,0.8005399999999998,0.7925233333333331,0.0,0.0,1.0,0.6101933333333334,0.0,0.0,-0.6767366666666668,0.6101933333333334,0.0,0.0,-0.7936633333333333,0.5095966666666667,0.0,0.0,5
54,3,2,3.78878,0.8566599999999998,0.0,0.0,0.20630000000000592,0.188600000000001,0.8830766666666667,-0.8868300000000001,0.0,0.0,0.8830766666666667,0.7233633333333334,0.0,0.0,0.6836166666666665,0.9056933333333331,0.0,0.0,-0.79366,0.7233633333333334,0.0,0.0,-0.9105866666666665,0.6227666666666665,0.0,0.0,5
55,4,2,4.13955,1.6865699999999997,0.0,0.0,0.0,-0.188600000000001,-0.7936633333333333,0.8994033333333332,0.0,0.0,0.8005399999999998,-0.8176700000000002,0.0,0.0,-0.8830766666666667,-0.7233633333333334,0.0,0.0,-0.6767366666666668,1.0,0.0,0.0,1.0,-0.6101933333333334,0.0,0.0,5
56,5,2,3.5205399999999996,1.9883600000000001,0.0,0.0,0.20629999999999704,-0.1886999999999972,-0.8830733333333335,-0.8994033333333332,0.0,0.0,0.7936633333333333,-0.8994033333333332,0.0,0.0,-0.8005400000000004,0.8805433333333333,0.0,0.0,0.9587333333333333,0.7422266666666666,0.0,0.0,0.9105866666666665,-0.6227666666666665,0.0,0.0,5
57,6,2,3.16976,1.6865699999999997,0.0,0.0,0.20639999999999326,0.0,0.8830733333333335,0.8994033333333332,0.0,0.0,-0.9174666666666669,0.7799466666666666,0.0,0.0,0.6767366666666668,1.0,0.0,0.0,0.79366,-0.7233633333333334,0.0,0.0,0.8418066666666668,0.6416299999999999,0.0,0.0,5
58,7,2,2.9221600000000008,2.34673,0.0,0.0,0.20629999999998816,-0.188600000000001,0.8005400000000004,-0.8805433333333333,0.0,0.0,0.9174666666666669,-0.7799466666666666,0.0,0.0,-0.958733333333333,0.7359366666666667,0.0,0.0,0.7592733333333337,0.8616833333333332,0.0,0.0,-0.656103333333333,0.8994066666666667,0.0,0.0,5
59,8,2,1.8904699999999997,2.64851,0.0,0.0,0.20640000000000214,-0.5657999999999941,0.69737,0.8365300000000001,0.0,0.0,1.0,0.6542033333333332,0.0,0.0,0.656103333333333,-0.8994066666666667,0.0,0.0,0.76615,0.5724666666666665,0.0,0.0,0.5735699999999999,-0.6793533333333333,0.0,0.0,5
60,9,2,3.6443399999999997,2.76168,0.0,0.0,0.20629999999999704,0.0,0.8830766666666664,0.8365300000000003,0.0,0.0,-0.9587333333333333,-0.7422266666666666,0.0,0.0,-0.7592733333333337,-0.8616833333333332,0.0,0.0,-0.7180066666666667,0.8742533333333334,0.0,0.0,0.9449766666666664,0.6856366666666667,0.0,0.0,5
61,10,2,3.9951100000000004,3.252089999999999,0.0,0.0,0.0,-0.1886999999999972,-0.9381,0.8491066666666663,0.0,0.0,-0.8830766666666664,-0.8365300000000003,0.0,0.0,-0.9243433333333329,0.6919266666666661,0.0,0.0,-0.6836166666666665,0.8239599999999996,0.0,0.0,-0.7661533333333331,0.6982166666666665,0.0,0.0,5
62,11,2,2.7983599999999997,3.1389199999999997,0.0,0.0,0.20630000000000592,0.0,0.9174666666666665,0.7862366666666665,0.0,0.0,0.958733333333333,-0.7359366666666667,0.0,0.0,-0.93122,0.7359366666666665,0.0,0.0,0.7180066666666667,-0.8742533333333334,0.0,0.0,-0.69737,-0.8365300000000001,0.0,0.0,5
63,12,2,3.8094100000000006,3.70477,0.0,0.0,0.20629999999998816,0.188600000000001,-0.9862433333333328,0.8428199999999997,0.0,0.0,0.9381,-0.8491066666666663,0.0,0.0,-0.8280533333333331,0.8491100000000001,0.0,0.0,-0.7455166666666664,0.9748533333333332,0.0,0.0,-0.9449766666666664,-0.6856366666666667,0.0,0.0,5
64,13,2,3.768139999999999,4.176310000000001,0.0,0.0,-0.6189999999999962,0.1885999999999921,0.9862433333333328,-0.8428199999999997,0.0,0.0,-0.8418100000000003,-0.9937099999999995,0.0,0.0,-0.9312200000000003,0.8302466666666669,0.0,0.0,-0.7592733333333337,-0.8679666666666664,0.0,0.0,0.9243433333333329,-0.6919266666666661,0.0,0.0,5
65,14,2,3.5618,4.68557,0.0,0.0,0.0,0.3771999999999842,0.9312200000000003,-0.8302466666666669,0.0,0.0,-0.91059,-0.8239566666666663,0.0,0.0,-0.7661533333333331,0.8428199999999997,0.0,0.0,-0.7180066666666667,-0.9182666666666665,0.0,0.0,0.8968299999999999,0.7170733333333335,0.0,0.0,5
66,15,2,3.8713100000000003,5.53435,0.0,0.0,0.0,0.0,-0.7799066666666666,0.9622799999999998,0.0,0.0,-0.8693199999999998,0.7988100000000001,0.0,0.0,-0.8968299999999999,-0.7170733333333335,0.0,0.0,-0.662983333333333,-0.8742533333333338,0.0,0.0,-0.9656099999999995,-0.5473200000000003,0.0,0.0,5
67,16,2,3.04596,3.7802100000000003,0.0,0.0,0.0,0.0,0.9174633333333334,0.874256666666667,0.0,0.0,-0.8486866666666666,0.9497,0.0,0.0,-0.9174666666666665,-0.7862366666666665,0.0,0.0,-0.8899533333333333,0.7799466666666669,0.0,0.0,0.7455166666666664,-0.9748533333333332,0.0,0.0,5
68,17,2,3.29357,4.157439999999999,0.0,0.0,0.20629999999999704,-0.3771999999999931,-0.9174633333333334,-0.874256666666667,0.0,0.0,0.8418100000000003,0.9937099999999995,0.0,0.0,0.91059,0.8239566666666663,0.0,0.0,-0.8074166666666667,0.9056899999999999,0.0,0.0,0.8280533333333331,-0.8491100000000001,0.0,0.0,5
69,18,2,2.5920199999999998,3.9311100000000003,0.0,0.0,0.6189999999999962,0.5657999999999941,0.8486866666666666,-0.9497,0.0,0.0,0.9587333333333333,0.8302466666666669,0.0,0.0,-0.8418066666666668,0.8679700000000002,0.0,0.0,0.76615,0.924556666666667,0.0,0.0,-0.76615,-0.9182633333333333,0.0,0.0,5
70,19,2,1.8904699999999997,3.6859,0.0,0.0,0.4126999999999992,0.0,0.9243433333333332,0.7862333333333336,0.0,0.0,0.76615,0.9182633333333333,0.0,0.0,-0.8280533333333334,0.7799466666666662,0.0,0.0,1.0,-0.6542033333333332,0.0,0.0,0.69737,-0.8176733333333331,0.0,0.0,5
71,20,2,1.3746299999999998,4.346060000000001,0.0,0.0,0.20629999999999704,0.18859999999998323,0.7523966666666665,-0.9937133333333327,0.0,0.0,0.8280533333333334,-0.7799466666666662,0.0,0.0,0.5942033333333334,-0.861683333333333,0.0,0.0,0.77303,0.6164800000000004,0.0,0.0,0.5529366666666666,0.9685633333333339,0.0,0.0,5
72,21,2,2.11744,4.3271999999999995,0.0,0.0,0.20640000000000214,0.0,0.8005400000000001,0.9622766666666666,0.0,0.0,0.8418066666666668,-0.8679700000000002,0.0,0.0,-0.9243433333333332,-0.7862333333333336,0.0,0.0,-0.7523966666666665,0.9937133333333327,0.0,0.0,0.6904933333333334,-0.8176700000000002,0.0,0.0,5
73,22,2,2.71582,4.44037,0.0,0.0,0.0,0.188600000000001,-0.9587333333333333,-0.8302466666666669,0.0,0.0,-0.8005400000000001,-0.9622766666666666,0.0,0.0,0.8074166666666667,-0.9056899999999999,0.0,0.0,0.9518533333333336,0.7610866666666661,0.0,0.0,0.8899533333333333,-0.7799466666666669,0.0,0.0,5
74,23,2,2.8602599999999994,5.157110000000001,0.0,0.0,0.0,0.18859999999998323,0.8830766666666664,0.8365333333333336,0.0,0.0,-0.9518533333333336,-0.7610866666666661,0.0,0.0,0.7661533333333331,-0.8428199999999997,0.0,0.0,-0.7317600000000002,0.8868300000000003,0.0,0.0,0.662983333333333,0.8742533333333338,0.0,0.0,5
75,24,2,2.0555399999999997,5.49662,0.0,0.0,0.0,-0.188600000000001,0.7317600000000002,-0.8868300000000003,0.0,0.0,0.6148366666666665,0.9497033333333332,0.0,0.0,0.9793666666666665,-0.6101933333333331,0.0,0.0,0.7799066666666666,-0.6479166666666665,0.0,0.0,-0.77303,-0.6164800000000004,0.0,0.0,5
76,25,2,3.21103,5.6475100000000005,0.0,0.0,0.20630000000000592,0.0,0.9105866666666668,0.8365300000000003,0.0,0.0,-0.8830766666666664,-0.8365333333333336,0.0,0.0,0.7799066666666666,-0.9622799999999998,0.0,0.0,0.8830766666666667,-0.6793533333333333,0.0,0.0,-0.6148366666666665,-0.9497033333333332,0.0,0.0,5
77,26,2,3.4792699999999996,6.137919999999999,0.0,0.0,-0.20630000000000592,-0.3772999999999982,-0.9105866666666668,-0.8365300000000003,0.0,0.0,0.8693199999999998,-0.7988100000000001,0.0,0.0,-0.7936633333333333,-0.673063333333334,0.0,0.0,0.97249,-0.5158833333333337,0.0,0.0,-0.5254233333333334,-0.7862333333333336,0.0,0.0,5
