,no,time,xc,yc,v_x,v_y,v_n_x,v_n_y,near_1_dis_x,near_1_dis_y,near_1_v_x,near_1_v_y,near_2_dis_x,near_2_dis_y,near_2_v_x,near_2_v_y,near_3_dis_x,near_3_dis_y,near_3_v_x,near_3_v_y,near_4_dis_x,near_4_dis_y,near_4_v_x,near_4_v_y,near_5_dis_x,near_5_dis_y,near_5_v_x,near_5_v_y,near_cnt
4180,16,168,8.8283,3.5014000000000003,0.9790000000000099,0.053000000000000824,0.821999999999985,0.2909999999999968,0.8502000000000004,0.8863333333333335,0.881000000000005,0.975000000000002,-0.8513333333333328,-0.8578999999999999,-0.8976666666666624,-0.9916666666666654,-0.8430999999999997,0.8521000000000001,-0.7976666666666645,-0.677666666666666,0.9213000000000005,-0.7745999999999998,-0.9916666666666565,-0.7923333333333318,-0.7311666666666667,0.9851000000000001,-0.9523333333333319,-0.967666666666668,5
4181,18,168,6.674000000000001,3.8674,0.19800000000001816,0.18299999999999983,0.4249999999999865,0.26200000000000223,0.8013666666666671,0.9752000000000001,0.9453333333333424,-0.8493333333333322,0.9430333333333341,0.7802333333333333,0.823666666666675,-0.9996666666666675,0.8622333333333341,-0.7207666666666668,0.9270000000000103,-0.9026666666666685,0.6614000000000004,0.9425666666666667,0.9193333333333378,-0.859,0.704033333333334,0.8082666666666665,0.7966666666666727,-0.9006666666666673,5
4182,19,168,6.844899999999999,4.5267,0.7269999999999932,0.18200000000000216,0.6360000000000099,0.12299999999999756,0.9614666666666665,0.8399999999999999,0.9690000000000012,-0.9516666666666668,-0.9430333333333341,-0.7802333333333333,-0.823666666666675,0.9996666666666675,0.7609999999999998,-0.9719666666666669,0.9729999999999978,-0.9009999999999998,0.8583333333333331,-0.8050333333333333,-0.8783333333333326,-0.8496666666666647,-0.7632,0.8803666666666666,-0.8906666666666668,-0.903000000000001,5
4183,20,168,6.134499999999999,4.8856,0.3989999999999938,-0.10899999999999466,0.2630000000000088,-0.31800000000000495,0.7632,-0.8803666666666666,0.8906666666666668,0.903000000000001,0.7246666666666666,0.9596333333333332,0.859666666666668,0.9513333333333343,0.8201666666666659,-0.6605999999999999,-0.9330000000000082,0.9026666666666685,0.621533333333333,-0.6853999999999998,-0.9876666666666658,-0.9466666666666637,0.5241999999999998,-0.8523333333333335,0.8636666666666647,-0.9979999999999988,5
4184,21,168,6.9605,5.0067,0.8199999999999896,0.037000000000002586,0.541999999999998,0.08300000000000196,-0.9614666666666665,-0.8399999999999999,-0.9690000000000012,0.9516666666666668,0.7995333333333333,-0.8119666666666667,-0.9960000000000034,-0.949333333333333,-0.7246666666666666,-0.9596333333333332,-0.859666666666668,-0.9513333333333343,0.8968666666666666,-0.6450333333333331,-0.8473333333333338,-0.8979999999999979,-0.9045000000000005,-0.6202333333333332,-0.7926666666666762,0.9513333333333343,5
4185,22,168,7.6898,4.0397,0.44000000000000483,-0.2400000000000002,0.3480000000000061,0.0009999999999976694,-0.9573666666666666,0.8656999999999998,0.877333333333335,0.9583333333333327,-0.8600333333333333,-0.9673666666666666,-0.9739999999999954,-0.9903333333333322,0.8893333333333331,-0.8354666666666667,0.8679999999999998,0.934666666666665,0.7774000000000001,-0.9684666666666667,-0.9773333333333328,-0.7753333333333329,-0.9799000000000001,-0.7081999999999999,-0.8883333333333271,0.8146666666666663,5
4186,23,168,7.5619,4.4426000000000005,0.8079999999999998,-0.11499999999999844,0.9500000000000064,-0.21600000000001174,0.9573666666666666,-0.8656999999999998,-0.877333333333335,-0.9583333333333327,-0.9026666666666667,-0.8330666666666664,-0.8513333333333305,-0.9486666666666649,-0.7609999999999998,0.9719666666666669,-0.9729999999999978,0.9009999999999998,-0.7995333333333333,0.8119666666666667,0.9960000000000034,0.949333333333333,0.7347666666666666,-0.8341666666666665,-0.8546666666666679,-0.7336666666666656,5
4187,24,168,8.3576,3.9451,0.37200000000000344,-0.9140000000000015,0.3330000000000055,-0.472999999999999,-0.888066666666667,-0.867,0.8453333333333326,0.709999999999998,0.8430999999999997,-0.8521000000000001,0.7976666666666645,0.677666666666666,-0.7774000000000001,0.9684666666666667,0.9773333333333328,0.7753333333333329,0.9917666666666669,-0.71,0.9000000000000021,0.6860000000000006,0.6933,-0.9657666666666666,0.6786666666666694,0.6526666666666678,5
4188,25,168,9.2777,3.8423999999999996,1.335999999999995,0.12799999999999478,0.0,0.0,-0.8502000000000004,-0.8863333333333335,-0.881000000000005,-0.975000000000002,-0.6933,0.9657666666666666,-0.6786666666666694,-0.6526666666666678,-0.9289,-0.6609333333333334,-0.8726666666666615,-0.7673333333333338,-0.7015333333333331,-0.7442333333333335,-0.7786666666666674,-0.9666666666666673,-0.581366666666667,-0.9012333333333334,-0.8333333333333369,-0.94266666666667,5
4189,26,168,6.7959,2.4612999999999996,0.8799999999999919,-0.6210000000000004,0.5250000000000021,-0.20199999999999996,0.8593999999999996,-0.8832666666666666,-0.7643333333333379,0.5846666666666664,0.9028666666666668,0.8105333333333332,-0.8456666666666651,0.8293333333333314,0.8034666666666664,0.9139333333333332,-0.9710000000000024,0.8653333333333334,0.6831000000000003,-0.8362333333333334,-0.7626666666666692,0.627666666666667,0.7221333333333331,0.7656666666666666,-0.7416666666666647,0.6876666666666662,5
4190,1,169,7.7522,1.9848999999999997,0.21399999999999864,0.495000000000001,0.2639999999999887,0.3849999999999998,-0.8243666666666668,0.9527999999999999,-0.9686666666666687,0.9476666666666672,0.9402000000000003,0.8165999999999999,0.9210000000000006,-0.913333333333334,-0.8808999999999999,0.7562333333333333,0.8206666666666642,-0.7569999999999979,-0.6846333333333334,0.8438333333333331,0.8379999999999986,-0.6460000000000019,-0.9624,0.6047666666666665,-0.9910000000000032,-0.9706666666666669,5
4191,2,169,7.9315999999999995,2.5351,0.45099999999999696,0.23500000000000298,0.7319999999999993,0.2430000000000021,-0.8211,0.9396333333333334,0.8996666666666636,-0.8436666666666639,-0.9402000000000003,-0.8165999999999999,-0.9210000000000006,0.913333333333334,-0.9026000000000002,0.7881666666666666,-0.9120000000000038,0.9426666666666671,0.8475666666666667,0.8171666666666667,0.9823333333333331,-0.9763333333333323,-0.7645666666666671,-0.8638,-0.8896666666666692,0.8610000000000012,5
4192,3,169,8.3889,3.0835999999999997,0.5039999999999978,0.1639999999999997,0.8329999999999949,-0.001999999999995339,-0.8785000000000002,0.8467333333333332,0.9966666666666626,-0.9320000000000016,0.8424666666666667,0.8555999999999999,0.8360000000000033,0.9586666666666682,-0.8475666666666667,-0.8171666666666667,-0.9823333333333331,0.9763333333333323,0.7662999999999999,-0.9133000000000001,0.8923333333333296,-0.7866666666666665,-0.7501666666666669,0.9709999999999998,-0.8943333333333369,0.9189999999999993,5
