,no,time,xc,yc,v_x,v_y,v_n_x,v_n_y,near_1_dis_x,near_1_dis_y,near_1_v_x,near_1_v_y,near_2_dis_x,near_2_dis_y,near_2_v_x,near_2_v_y,near_3_dis_x,near_3_dis_y,near_3_v_x,near_3_v_y,near_4_dis_x,near_4_dis_y,near_4_v_x,near_4_v_y,near_5_dis_x,near_5_dis_y,near_5_v_x,near_5_v_y,near_cnt
0,1,0,3.3141999999999996,5.157110000000001,0.0,0.0,0.4126999999999992,0.0,1.0,-0.7673733333333329,0.0,0.0,-0.7455166666666668,0.8742533333333338,0.0,0.0,-0.7936633333333335,-0.7359366666666662,0.0,0.0,-0.8142966666666668,0.7170733333333341,0.0,0.0,-0.9037100000000002,-0.566183333333333,0.0,0.0,5
1,2,0,3.3141999999999996,4.45923,0.0,0.0,0.4126999999999992,0.0,-0.7936633333333335,-0.9685633333333333,0.0,0.0,-0.9037100000000002,-0.7988100000000001,0.0,0.0,1.0,0.7673733333333329,0.0,0.0,-0.8693200000000004,-0.6101933333333334,0.0,0.0,-0.7455166666666668,0.6416266666666666,0.0,0.0,5
2,3,0,2.55075,5.53435,0.0,0.0,0.6189999999999962,-0.1886999999999972,0.93122,0.8428200000000002,0.0,0.0,-0.8968333333333334,0.8113866666666668,0.0,0.0,0.7455166666666668,-0.8742533333333338,0.0,0.0,-0.8074199999999999,-0.7736600000000001,0.0,0.0,-0.6767399999999999,-0.9371266666666666,0.0,0.0,5
3,4,0,2.75709,6.005889999999999,0.0,0.0,0.6190000000000051,-0.1886999999999972,-0.93122,-0.8428200000000002,0.0,0.0,-0.8280533333333334,0.9685666666666665,0.0,0.0,0.8142966666666668,-0.7170733333333341,0.0,0.0,-0.5804466666666668,0.9685666666666665,0.0,0.0,-0.6079600000000001,-0.7799466666666669,0.0,0.0,5
4,5,0,2.24125,6.10019,0.0,0.0,0.20630000000000592,0.0,0.8280533333333334,-0.9685666666666665,0.0,0.0,0.8968333333333334,-0.8113866666666668,0.0,0.0,-0.7523933333333334,1.0,0.0,0.0,-0.7799066666666666,-0.7485133333333334,0.0,0.0,-0.9105866666666665,-0.5850466666666669,0.0,0.0,5
5,6,0,1.49843,6.10019,0.0,0.0,0.4126999999999992,-0.188600000000001,0.7523933333333334,1.0,0.0,0.0,0.9724866666666667,-0.7485133333333334,0.0,0.0,0.6492266666666666,-0.8113866666666668,0.0,0.0,0.5804466666666668,-0.9685666666666665,0.0,0.0,-0.8280533333333334,-0.6101933333333331,0.0,0.0,5
6,7,0,1.5809699999999998,5.34573,0.0,0.0,0.41260000000000296,-0.188600000000001,0.8693200000000001,-0.8365333333333336,0.0,0.0,-0.8005400000000001,-0.8616799999999998,0.0,0.0,-0.9724866666666667,0.7485133333333334,0.0,0.0,0.6767399999999999,0.9371266666666666,0.0,0.0,0.7799066666666666,0.7485133333333334,0.0,0.0,5
7,8,0,1.9730099999999995,4.85533,0.0,0.0,0.6190000000000051,0.0,-0.8693200000000001,0.8365333333333336,0.0,0.0,0.7592733333333331,-0.8365299999999998,0.0,0.0,-0.8830733333333335,-0.7296466666666666,0.0,0.0,0.8074199999999999,0.7736600000000001,0.0,0.0,-0.6698600000000001,0.9748533333333338,0.0,0.0,5
8,9,0,0.9825900000000001,4.930769999999999,0.0,0.0,0.0,-0.3771999999999842,0.8005400000000001,0.8616799999999998,0.0,0.0,0.6698600000000001,-0.9748533333333338,0.0,0.0,0.7867866666666666,-0.7045000000000003,0.0,0.0,0.8280533333333334,0.6101933333333331,0.0,0.0,0.47728000000000004,0.7988066666666663,0.0,0.0,5
9,10,0,2.69519,4.36492,0.0,0.0,0.4126999999999992,-0.18859999999998323,0.8899533333333333,-0.8302466666666669,0.0,0.0,0.7936633333333335,0.9685633333333333,0.0,0.0,-0.7592733333333331,0.8365299999999998,0.0,0.0,-0.8899533333333333,-0.6982133333333336,0.0,0.0,0.7936633333333335,0.7359366666666662,0.0,0.0,5
10,11,0,1.62223,4.04427,0.0,0.0,0.8253999999999984,0.0,-0.9862466666666666,-0.7673733333333331,0.0,0.0,0.8830733333333335,0.7296466666666666,0.0,0.0,0.7523933333333334,-0.8050966666666669,0.0,0.0,-0.7867866666666666,0.7045000000000003,0.0,0.0,0.6423466666666666,0.8931166666666668,0.0,0.0,5
11,12,0,1.5809699999999998,3.3463899999999995,0.0,0.0,0.20629999999999704,0.0,0.9862466666666666,0.7673733333333331,0.0,0.0,0.73864,0.9622766666666663,0.0,0.0,0.8142966666666664,-0.7925233333333335,0.0,0.0,0.5529366666666664,-0.9811400000000002,0.0,0.0,0.6285933333333331,0.66049,0.0,0.0,5
12,13,0,2.36505,3.4595600000000006,0.0,0.0,0.4126999999999903,0.1886999999999972,0.8142966666666664,-0.9434166666666665,0.0,0.0,-0.9243433333333334,-0.7547999999999998,0.0,0.0,0.7799066666666666,0.8679666666666668,0.0,0.0,-0.73864,-0.9622766666666663,0.0,0.0,-0.7523933333333334,0.8050966666666669,0.0,0.0,5
13,14,0,3.0253300000000003,3.8556600000000003,0.0,0.0,0.20629999999999704,0.1885999999999921,-0.9656100000000002,-0.8113833333333332,0.0,0.0,-0.8899533333333333,0.8302466666666669,0.0,0.0,0.9037100000000002,0.7988100000000001,0.0,0.0,-0.7799066666666666,-0.8679666666666668,0.0,0.0,0.8349300000000003,-0.7107866666666665,0.0,0.0,5
14,15,0,2.9221600000000008,3.28981,0.0,0.0,0.4126999999999903,0.0,0.9656100000000002,0.8113833333333332,0.0,0.0,-0.8142966666666664,0.9434166666666665,0.0,0.0,0.8005400000000004,-0.8994033333333332,0.0,0.0,-0.73864,-0.8113833333333332,0.0,0.0,0.9243433333333334,-0.68564,0.0,0.0,5
