,no,time,xc,yc,v_x,v_y,v_n_x,v_n_y,near_1_dis_x,near_1_dis_y,near_1_v_x,near_1_v_y,near_2_dis_x,near_2_dis_y,near_2_v_x,near_2_v_y,near_3_dis_x,near_3_dis_y,near_3_v_x,near_3_v_y,near_4_dis_x,near_4_dis_y,near_4_v_x,near_4_v_y,near_5_dis_x,near_5_dis_y,near_5_v_x,near_5_v_y,near_cnt
10,11,0,4.18082,2.0826599999999997,0.0,0.0,0.0,0.0,0.9793666666666668,0.8616800000000001,0.0,0.0,-0.8968300000000001,-0.84282,0.0,0.0,-0.8074166666666667,-0.9685666666666668,0.0,0.0,-0.8211733333333333,0.8616800000000001,0.0,0.0,0.8142966666666664,-0.6982133333333334,0.0,0.0,5
11,12,0,3.6030699999999998,1.9883600000000001,0.0,0.0,0.4126999999999992,0.0,0.9105866666666665,-0.8742533333333332,0.0,0.0,0.9862433333333334,0.8302466666666669,0.0,0.0,0.8074166666666667,0.9685666666666668,0.0,0.0,-0.8899533333333336,-0.7862333333333332,0.0,0.0,-0.8280533333333334,0.7988099999999999,0.0,0.0,5
12,13,0,3.8713100000000003,1.6111199999999997,0.0,0.0,-1.0317000000000132,-0.3771999999999931,-0.9105866666666665,0.8742533333333332,0.0,0.0,0.8968300000000001,0.84282,0.0,0.0,0.9793666666666665,-0.7925233333333335,0.0,0.0,-0.8005400000000001,-0.9119800000000001,0.0,0.0,-0.9243433333333332,0.7045000000000001,0.0,0.0,5
13,14,0,3.08723,2.5919300000000005,0.0,0.0,0.20630000000000592,0.3771999999999931,0.8142966666666668,-0.968563333333333,0.0,0.0,0.8280533333333334,-0.7988099999999999,0.0,0.0,-0.8693200000000001,0.761086666666667,0.0,0.0,0.9380999999999998,0.717076666666667,0.0,0.0,0.6148366666666669,-0.968563333333333,0.0,0.0,5
14,15,0,3.2729300000000006,1.34706,0.0,0.0,-0.20630000000000592,-0.188600000000001,0.8005400000000001,0.9119800000000001,0.0,0.0,0.8899533333333336,0.7862333333333332,0.0,0.0,0.7799066666666666,-0.8805433333333333,0.0,0.0,0.6973700000000003,0.7548,0.0,0.0,0.876196666666667,0.6164800000000001,0.0,0.0,5
15,16,0,3.9332100000000008,0.9886900000000001,0.0,0.0,0.0,0.0,-0.9793666666666665,0.7925233333333335,0.0,0.0,0.8142966666666673,-0.84282,0.0,0.0,-0.7799066666666666,0.8805433333333333,0.0,0.0,0.7317600000000002,0.9371300000000001,0.0,0.0,-0.889953333333333,0.6667766666666666,0.0,0.0,5
16,17,0,4.73793,1.1772999999999998,0.0,0.0,0.0,0.3773000000000071,-0.9174633333333327,-0.77995,0.0,0.0,-0.7317600000000002,-0.9371300000000001,0.0,0.0,-0.7111266666666667,0.8553933333333333,0.0,0.0,-0.8142966666666664,0.6982133333333334,0.0,0.0,-0.6217133333333331,0.7296466666666666,0.0,0.0,5
17,18,0,4.490319999999999,0.51715,0.0,0.0,-0.4126999999999903,0.0,0.9174633333333327,0.77995,0.0,0.0,-0.8142966666666673,0.84282,0.0,0.0,-0.7936633333333338,0.6353433333333334,0.0,0.0,-0.5942033333333339,0.7233633333333334,0.0,0.0,-0.8968333333333337,0.4781633333333334,0.0,0.0,5
18,19,0,1.9111099999999999,2.5542,0.0,0.0,0.6189999999999962,-0.754400000000004,0.9449766666666667,0.7233600000000002,0.0,0.0,-0.7523933333333334,0.7862333333333332,0.0,0.0,0.73864,0.7485100000000002,0.0,0.0,0.6079600000000001,0.9874233333333331,0.0,0.0,0.8418100000000001,0.5787533333333335,0.0,0.0,5
19,20,0,1.1682899999999998,3.1955,0.0,0.0,-0.4126999999999992,0.0,0.69737,0.9371266666666669,0.0,0.0,0.7523933333333334,-0.7862333333333332,0.0,0.0,0.5942033333333334,0.7925200000000002,0.0,0.0,0.6629833333333333,0.63534,0.0,0.0,0.4910333333333332,0.9622766666666669,0.0,0.0,5
20,21,0,2.07618,3.3841199999999994,0.0,0.0,-0.20640000000000214,-0.5658999999999903,0.8968333333333334,0.8553933333333333,0.0,0.0,0.7936633333333333,-0.97485,0.0,0.0,-0.9449766666666667,-0.7233600000000002,0.0,0.0,0.9656133333333333,0.6982133333333331,0.0,0.0,-0.69737,-0.9371266666666669,0.0,0.0,5
21,22,0,2.69519,3.3086699999999993,0.0,0.0,-0.20640000000000214,0.377200000000002,0.8074199999999999,0.9559899999999999,0.0,0.0,-0.8968299999999999,0.8302433333333333,0.0,0.0,-0.7936633333333333,0.97485,0.0,0.0,0.8693200000000001,-0.761086666666667,0.0,0.0,0.8899533333333333,0.7044999999999997,0.0,0.0,5
22,23,0,2.38568,3.8179399999999992,0.0,0.0,0.0,0.37720000000001086,-0.93122,0.8428199999999997,0.0,0.0,-0.8968333333333334,-0.8553933333333333,0.0,0.0,0.8968299999999999,-0.8302433333333333,0.0,0.0,0.7867833333333332,0.8742566666666663,0.0,0.0,0.7042499999999998,-0.8742533333333334,0.0,0.0,5
23,24,0,1.0857599999999996,5.949299999999999,0.0,0.0,0.20630000000000592,0.377200000000002,0.7180066666666667,-0.7673733333333335,0.0,0.0,0.6354733333333333,-0.44672666666666705,0.0,0.0,0.36035666666666677,-0.7548,0.0,0.0,0.23655333333333317,0.9559899999999999,0.0,0.0,0.5666933333333333,-0.28954666666666673,0.0,0.0,5
24,25,0,1.9317399999999996,5.2514199999999995,0.0,0.0,0.4126999999999992,0.0,0.9174666666666665,-0.6793533333333335,0.0,0.0,0.6423500000000002,-0.9874266666666666,0.0,0.0,-0.7180066666666667,0.7673733333333335,0.0,0.0,0.8486866666666666,-0.5221733333333332,0.0,0.0,0.6354699999999998,-0.6479166666666669,0.0,0.0,5
25,26,0,2.17934,4.28948,0.0,0.0,0.20640000000000214,0.5658000000000118,0.93122,-0.8428199999999997,0.0,0.0,0.7180033333333331,-0.9685633333333333,0.0,0.0,-0.9656133333333333,-0.6982133333333331,0.0,0.0,-0.9174666666666665,0.6793533333333335,0.0,0.0,0.8280499999999998,-0.6730633333333331,0.0,0.0,5
26,1,1,3.8300399999999994,5.6852399999999985,0.0,0.0,0.6189999999999962,-0.18859999999998323,-0.8486866666666669,0.8679699999999997,0.0,0.0,-0.9587333333333333,-0.7799466666666675,0.0,0.0,-0.7248833333333333,-0.8428200000000002,0.0,0.0,0.8761966666666666,-0.4593000000000004,0.0,0.0,-0.7386400000000002,-0.5033100000000006,0.0,0.0,5
27,2,1,3.3761,6.0813299999999995,0.0,0.0,0.20629999999999704,-0.565800000000003,0.8486866666666669,-0.8679699999999997,0.0,0.0,-0.8761966666666664,-0.71079,0.0,0.0,0.8899533333333336,-0.6479166666666671,0.0,0.0,-0.5254233333333331,-0.7233633333333334,0.0,0.0,-0.8899533333333333,-0.37128000000000017,0.0,0.0,5
28,3,1,3.7062399999999993,5.025080000000001,0.0,0.0,0.6189999999999962,0.0,0.9587333333333333,0.7799466666666675,0.0,0.0,-0.76615,0.9371266666666672,0.0,0.0,0.9931233333333331,-0.654203333333333,0.0,0.0,-0.7799066666666669,-0.7233633333333331,0.0,0.0,0.83493,-0.679353333333333,0.0,0.0,5
29,4,1,4.2014499999999995,4.06314,0.0,0.0,0.6190000000000051,0.0,-0.8418066666666668,-0.97485,0.0,0.0,-0.83493,0.679353333333333,0.0,0.0,-0.6904933333333336,-0.79252,0.0,0.0,-0.6148366666666669,0.9559899999999999,0.0,0.0,0.9862433333333334,-0.4781599999999999,0.0,0.0,5
30,5,1,3.004689999999999,5.213699999999999,0.0,0.0,0.20640000000001102,-0.188600000000001,0.76615,-0.9371266666666672,0.0,0.0,0.8761966666666664,0.71079,0.0,0.0,0.7248833333333333,0.8428200000000002,0.0,0.0,0.986243333333333,-0.6604900000000002,0.0,0.0,-0.6492266666666666,0.9874266666666666,0.0,0.0,5
31,6,1,3.72687,3.9876899999999997,0.0,0.0,1.0316999999999954,0.0,0.8418066666666668,0.97485,0.0,0.0,-0.8486866666666669,-0.81767,0.0,0.0,-0.77303,0.9308399999999999,0.0,0.0,-0.9931233333333331,0.654203333333333,0.0,0.0,-0.6561066666666668,-0.7799466666666669,0.0,0.0,5
32,7,1,3.04596,4.19517,0.0,0.0,0.4126999999999992,-0.1885999999999921,0.77303,-0.9308399999999999,0.0,0.0,-0.7799066666666666,-0.8742566666666663,0.0,0.0,0.9243433333333332,-0.7485099999999998,0.0,0.0,-0.7111266666666667,0.9622766666666669,0.0,0.0,-0.8830766666666667,-0.7107866666666667,0.0,0.0,5
33,8,1,3.2729300000000006,3.4406999999999996,0.0,0.0,0.0,0.18860000000000987,-0.8074199999999999,-0.9622766666666669,0.0,0.0,0.8486866666666669,0.81767,0.0,0.0,-0.9243433333333332,0.7485099999999998,0.0,0.0,-0.9380999999999998,-0.7233633333333334,0.0,0.0,-0.7042499999999998,0.8742533333333334,0.0,0.0,5
34,9,1,4.242719999999999,2.4976199999999995,0.0,0.0,0.41260000000001185,-0.3771999999999931,-0.9793666666666668,-0.8616800000000001,0.0,0.0,-0.8005400000000001,1.0,0.0,0.0,-0.7867833333333335,-0.8302466666666669,0.0,0.0,-0.8693200000000004,-0.7045000000000001,0.0,0.0,-0.6148366666666669,0.9622766666666666,0.0,0.0,5
35,10,1,3.6443399999999997,2.4976199999999995,0.0,0.0,0.6189999999999962,0.18860000000000987,-0.9862433333333334,-0.8302466666666669,0.0,0.0,-0.8142966666666668,0.9622766666666666,0.0,0.0,0.8005400000000001,1.0,0.0,0.0,0.8211733333333333,-0.8616800000000001,0.0,0.0,0.9312199999999997,-0.7045000000000001,0.0,0.0,5
36,11,1,4.18082,2.0826599999999997,0.0,0.0,0.0,-0.188600000000001,0.9793666666666668,0.8616800000000001,0.0,0.0,-0.8899533333333336,-0.84282,0.0,0.0,-0.8074166666666667,-0.9685666666666668,0.0,0.0,-0.8211733333333333,0.8616800000000001,0.0,0.0,0.8142966666666664,-0.6982133333333334,0.0,0.0,5
37,12,1,3.6030699999999998,1.9883600000000001,0.0,0.0,0.4126999999999992,0.0,0.9174633333333331,-0.8742533333333332,0.0,0.0,0.9862433333333334,0.8302466666666669,0.0,0.0,0.8074166666666667,0.9685666666666668,0.0,0.0,-0.8899533333333336,-0.7862333333333332,0.0,0.0,-0.8280533333333334,0.7925233333333335,0.0,0.0,5
38,13,1,3.8506800000000005,1.6111199999999997,0.0,0.0,-1.0317000000000043,-0.3771999999999931,-0.9174633333333331,0.8742533333333332,0.0,0.0,0.8899533333333336,0.84282,0.0,0.0,0.97249,-0.7925233333333335,0.0,0.0,-0.8074166666666667,-0.9119800000000001,0.0,0.0,-0.9312199999999997,0.7045000000000001,0.0,0.0,5
39,14,1,3.08723,2.6107899999999997,0.0,0.0,0.20630000000000592,0.565800000000003,0.8142966666666668,-0.9622766666666666,0.0,0.0,0.8280533333333334,-0.7925233333333335,0.0,0.0,-0.8693200000000001,0.7610866666666665,0.0,0.0,0.9380999999999998,0.7233633333333334,0.0,0.0,-0.6148366666666665,-0.97485,0.0,0.0,5
40,15,1,3.2729300000000006,1.34706,0.0,0.0,-0.20630000000000592,-0.377200000000002,0.8074166666666667,0.9119800000000001,0.0,0.0,0.8899533333333336,0.7862333333333332,0.0,0.0,0.7799066666666666,-0.8805433333333333,0.0,0.0,0.6973700000000003,0.7548,0.0,0.0,0.876196666666667,0.6164800000000001,0.0,0.0,5
41,16,1,3.9332100000000008,0.9886900000000001,0.0,0.0,0.0,0.0,-0.97249,0.7925233333333335,0.0,0.0,0.8142966666666673,-0.84282,0.0,0.0,-0.7799066666666666,0.8805433333333333,0.0,0.0,0.7317600000000002,0.9371300000000001,0.0,0.0,-0.889953333333333,0.6667766666666666,0.0,0.0,5
42,17,1,4.73793,1.1772999999999998,0.0,0.0,-0.2064000000000199,0.1886999999999972,-0.9174633333333327,-0.77995,0.0,0.0,-0.7317600000000002,-0.9371300000000001,0.0,0.0,-0.70425,0.8553933333333333,0.0,0.0,-0.8142966666666664,0.6982133333333334,0.0,0.0,-0.6217133333333331,0.7296466666666666,0.0,0.0,5
43,18,1,4.490319999999999,0.51715,0.0,0.0,-0.4126999999999903,0.188600000000001,0.9174633333333327,0.77995,0.0,0.0,-0.8142966666666673,0.84282,0.0,0.0,-0.7867866666666673,0.6353433333333334,0.0,0.0,-0.5942033333333339,0.7233633333333334,0.0,0.0,-0.8968333333333337,0.4781633333333334,0.0,0.0,5
44,19,1,1.9317399999999996,2.5353399999999997,0.0,0.0,0.4126999999999992,-0.9429999999999961,0.9518533333333332,0.7233599999999998,0.0,0.0,-0.7455166666666668,0.7799466666666666,0.0,0.0,0.7455166666666664,0.7359366666666665,0.0,0.0,0.6148366666666665,0.97485,0.0,0.0,0.8486866666666666,0.5724666666666669,0.0,0.0,5
45,20,1,1.1682899999999998,3.1955,0.0,0.0,-0.4126999999999992,0.0,0.69737,0.9434133333333333,0.0,0.0,0.7455166666666668,-0.7799466666666666,0.0,0.0,0.5942033333333334,0.7925200000000002,0.0,0.0,0.6629833333333333,0.6290533333333335,0.0,0.0,0.4910333333333332,0.9559899999999999,0.0,0.0,5
46,21,1,2.07618,3.36526,0.0,0.0,-0.4126999999999992,-0.5659000000000081,0.8968333333333334,0.849106666666667,0.0,0.0,0.7936633333333333,-0.9874233333333334,0.0,0.0,-0.9518533333333332,-0.7233599999999998,0.0,0.0,-0.69737,-0.9434133333333333,0.0,0.0,0.9656133333333333,0.6856400000000002,0.0,0.0,5
47,22,1,2.69519,3.3275300000000003,0.0,0.0,-0.20640000000000214,0.3772999999999982,-0.8968299999999999,0.8365300000000003,0.0,0.0,0.8074199999999999,0.9622766666666669,0.0,0.0,-0.7936633333333333,0.9874233333333334,0.0,0.0,0.8693200000000001,-0.7610866666666665,0.0,0.0,0.8830766666666667,0.7107866666666667,0.0,0.0,5
48,23,1,2.38568,3.8179399999999992,0.0,0.0,0.0,0.37720000000001086,-0.93122,0.8365333333333332,0.0,0.0,-0.8968333333333334,-0.849106666666667,0.0,0.0,0.8968299999999999,-0.8365300000000003,0.0,0.0,0.7799066666666666,0.8742566666666663,0.0,0.0,0.7042499999999998,-0.8742533333333334,0.0,0.0,5
49,24,1,1.0857599999999996,5.968160000000001,0.0,0.0,0.20630000000000592,0.37729999999998043,0.71113,-0.7610866666666661,0.0,0.0,0.6354733333333333,-0.44672666666666616,0.0,0.0,0.36035666666666677,-0.7485133333333327,0.0,0.0,0.23655333333333317,0.9622766666666672,0.0,0.0,0.5666933333333333,-0.2832599999999994,0.0,0.0,5
50,25,1,1.9523699999999993,5.2514199999999995,0.0,0.0,0.6190000000000051,-0.18859999999998323,0.9243433333333332,-0.68564,0.0,0.0,0.6492266666666666,-0.9874266666666666,0.0,0.0,-0.71113,0.7610866666666661,0.0,0.0,0.8555633333333331,-0.5221733333333332,0.0,0.0,0.6354699999999998,-0.6479166666666669,0.0,0.0,5
51,26,1,2.17934,4.308339999999999,0.0,0.0,0.0,0.37720000000001974,0.93122,-0.8365333333333332,0.0,0.0,0.7111266666666667,-0.9622766666666669,0.0,0.0,-0.9656133333333333,-0.6856400000000002,0.0,0.0,-0.9243433333333332,0.68564,0.0,0.0,0.8280499999999998,-0.6730633333333336,0.0,0.0,5
52,1,2,3.8713100000000003,5.6852399999999985,0.0,0.0,0.4126999999999992,-0.18859999999998323,-0.8418066666666665,0.8742566666666663,0.0,0.0,-0.9518533333333332,-0.7799466666666675,0.0,0.0,-0.7111266666666662,-0.8428200000000002,0.0,0.0,0.876196666666667,-0.4593000000000004,0.0,0.0,-0.9587333333333333,-0.43415000000000037,0.0,0.0,5
53,2,2,3.39673,6.062469999999999,0.0,0.0,0.20639999999999326,-0.377200000000002,0.8418066666666665,-0.8742566666666663,0.0,0.0,-0.8693199999999998,-0.7170766666666666,0.0,0.0,0.8899533333333333,-0.6542033333333339,0.0,0.0,-0.5185466666666665,-0.7296500000000001,0.0,0.0,-0.8899566666666668,-0.3712800000000005,0.0,0.0,5
54,3,2,3.72687,5.025080000000001,0.0,0.0,0.6191000000000013,0.0,0.9518533333333332,0.7799466666666675,0.0,0.0,-0.7592733333333331,0.9371266666666672,0.0,0.0,0.9931199999999999,-0.654203333333333,0.0,0.0,-0.7799100000000001,-0.7170766666666666,0.0,0.0,-0.8899533333333333,0.6542033333333339,0.0,0.0,5
55,4,2,4.242719999999999,4.06314,0.0,0.0,0.41260000000001185,0.188600000000001,-0.8349300000000003,-0.97485,0.0,0.0,-0.8280500000000002,0.679353333333333,0.0,0.0,-0.676736666666667,-0.79252,0.0,0.0,-0.6079600000000003,0.9622766666666663,0.0,0.0,0.9931233333333331,-0.47187333333333326,0.0,0.0,5
56,5,2,3.004689999999999,5.213699999999999,0.0,0.0,0.41270000000000806,-0.188600000000001,0.7592733333333331,-0.9371266666666672,0.0,0.0,0.8693199999999998,0.7170766666666666,0.0,0.0,0.7111266666666662,0.8428200000000002,0.0,0.0,0.979363333333333,-0.6542033333333339,0.0,0.0,-0.6492266666666666,0.9874266666666666,0.0,0.0,5
57,6,2,3.74751,3.9876899999999997,0.0,0.0,1.0317000000000043,-0.1885999999999921,0.8349300000000003,0.97485,0.0,0.0,-0.77303,0.9371266666666663,0.0,0.0,-0.8418066666666668,-0.81767,0.0,0.0,-0.9931199999999999,0.654203333333333,0.0,0.0,-0.6423466666666666,-0.7799466666666669,0.0,0.0,5
58,7,2,3.0666,4.176310000000001,0.0,0.0,0.41260000000000296,0.1885999999999921,0.77303,-0.9371266666666663,0.0,0.0,-0.7730266666666665,-0.8868299999999998,0.0,0.0,0.9312233333333332,-0.7547966666666662,0.0,0.0,-0.7042466666666665,0.9497033333333338,0.0,0.0,-0.8693166666666666,-0.7170733333333332,0.0,0.0,5
59,8,2,3.2729300000000006,3.4406999999999996,0.0,0.0,0.20639999999999326,0.18860000000000987,-0.8005399999999998,-0.9622766666666669,0.0,0.0,0.8418066666666668,0.81767,0.0,0.0,-0.9312233333333332,0.7547966666666662,0.0,0.0,-0.9380999999999998,-0.7233633333333334,0.0,0.0,-0.7042499999999998,0.8679666666666664,0.0,0.0,5
60,9,2,4.26335,2.4787599999999994,0.0,0.0,0.20630000000000592,-0.1885999999999921,-0.97249,-0.8679666666666668,0.0,0.0,-0.8005399999999998,0.9874266666666663,0.0,0.0,-0.786786666666667,-0.8365333333333336,0.0,0.0,-0.8486866666666669,-0.7045000000000001,0.0,0.0,-0.6079600000000001,0.9559899999999999,0.0,0.0,5
61,10,2,3.6649699999999994,2.5164800000000005,0.0,0.0,0.6190000000000051,0.1885999999999921,-0.9862466666666672,-0.8239599999999999,0.0,0.0,-0.8074200000000001,0.9685633333333336,0.0,0.0,0.8005399999999998,-0.9874266666666663,0.0,0.0,0.8280499999999998,-0.8553933333333331,0.0,0.0,0.9518533333333329,-0.6919266666666664,0.0,0.0,5
62,11,2,4.18082,2.0826599999999997,0.0,0.0,0.0,-0.188600000000001,0.97249,0.8679666666666668,0.0,0.0,-0.814296666666667,-0.9685666666666668,0.0,0.0,-0.876196666666667,-0.8365333333333332,0.0,0.0,-0.8280499999999998,0.8553933333333331,0.0,0.0,0.8142966666666664,-0.7045033333333333,0.0,0.0,5
63,12,2,3.623710000000001,1.9883600000000001,0.0,0.0,0.20629999999998816,0.0,0.9381,-0.8679666666666664,0.0,0.0,0.9862466666666672,0.8239599999999999,0.0,0.0,0.814296666666667,0.9685666666666668,0.0,0.0,-0.8761966666666664,-0.7799466666666666,0.0,0.0,0.786786666666667,0.8365333333333336,0.0,0.0,5
64,13,2,3.8094100000000006,1.5922599999999996,0.0,0.0,-0.6190000000000051,-0.1885999999999921,-0.9381,0.8679666666666664,0.0,0.0,0.876196666666667,0.8365333333333332,0.0,0.0,0.9587333333333333,-0.7988100000000001,0.0,0.0,-0.8142966666666664,-0.9119800000000001,0.0,0.0,-0.9518533333333329,0.6919266666666664,0.0,0.0,5
65,14,2,3.08723,2.6107899999999997,0.0,0.0,0.20630000000000592,0.7545000000000002,0.8074200000000001,-0.9685633333333336,0.0,0.0,0.821173333333333,-0.7925233333333335,0.0,0.0,-0.86244,0.7610866666666665,0.0,0.0,0.9380999999999998,0.7233633333333334,0.0,0.0,-0.6217133333333331,-0.9622766666666666,0.0,0.0,5
66,15,2,3.2523,1.3281999999999998,0.0,0.0,0.0,-0.188600000000001,0.8142966666666664,0.9119800000000001,0.0,0.0,0.8761966666666664,0.7799466666666666,0.0,0.0,0.7730299999999998,-0.8868300000000001,0.0,0.0,0.6904933333333334,0.7485133333333334,0.0,0.0,0.8624433333333336,0.6039066666666664,0.0,0.0,5
67,16,2,3.9332100000000008,0.9886900000000001,0.0,0.0,0.0,0.0,-0.9587333333333333,0.7988100000000001,0.0,0.0,0.8211733333333336,-0.8491066666666667,0.0,0.0,-0.7730299999999998,0.8868300000000001,0.0,0.0,0.7317600000000002,0.9308400000000002,0.0,0.0,-0.8968333333333334,0.6667766666666666,0.0,0.0,5
68,17,2,4.73793,1.1961699999999995,0.0,0.0,-0.2064000000000199,0.377200000000002,-0.9105866666666665,-0.7799466666666669,0.0,0.0,-0.7317600000000002,-0.9308400000000002,0.0,0.0,-0.6904933333333334,0.86797,0.0,0.0,-0.8142966666666664,0.7045033333333333,0.0,0.0,-0.6285933333333336,0.7359366666666665,0.0,0.0,5
69,18,2,4.46969,0.5360100000000001,0.0,0.0,-0.20640000000000214,-0.188600000000001,-0.8211733333333336,0.8491066666666667,0.0,0.0,0.9105866666666665,0.7799466666666669,0.0,0.0,-0.7799066666666669,0.6479166666666669,0.0,0.0,-0.5942033333333334,0.7359366666666667,0.0,0.0,-0.9037099999999999,0.48445000000000016,0.0,0.0,5
70,19,2,1.9523699999999993,2.4976199999999995,0.0,0.0,0.41270000000000806,-0.7545000000000002,0.9656099999999999,0.7170766666666666,0.0,0.0,-0.7317633333333335,0.7673733333333331,0.0,0.0,0.7592733333333331,0.7233633333333331,0.0,0.0,0.6217133333333331,0.9622766666666666,0.0,0.0,0.8555633333333331,0.5536066666666664,0.0,0.0,5
71,20,2,1.1476600000000001,3.1955,0.0,0.0,-0.20640000000000214,0.0,0.6973733333333334,0.9497033333333335,0.0,0.0,0.7317633333333335,-0.7673733333333331,0.0,0.0,0.5873266666666668,0.7862333333333332,0.0,0.0,0.6561066666666668,0.6227666666666669,0.0,0.0,0.4910366666666667,0.9559899999999999,0.0,0.0,5
72,21,2,2.0555399999999997,3.3463899999999995,0.0,0.0,-0.20629999999999704,-0.5657999999999941,0.8899533333333333,0.8365299999999998,0.0,0.0,0.7936633333333333,-0.9937133333333336,0.0,0.0,-0.9656099999999999,-0.7170766666666666,0.0,0.0,-0.6973733333333334,-0.9497033333333335,0.0,0.0,0.9587333333333333,0.6730633333333333,0.0,0.0,5
73,22,2,2.67455,3.3275300000000003,0.0,0.0,-0.20630000000000592,0.1885999999999921,-0.9037099999999999,0.8302433333333333,0.0,0.0,0.8005399999999998,0.9622766666666669,0.0,0.0,-0.7936633333333333,0.9937133333333336,0.0,0.0,0.86244,-0.7610866666666665,0.0,0.0,0.8693166666666666,0.7170733333333332,0.0,0.0,5
74,23,2,2.38568,3.8368,0.0,0.0,0.0,0.188600000000001,-0.93122,0.8365333333333336,0.0,0.0,0.9037099999999999,-0.8302433333333333,0.0,0.0,-0.8899533333333333,-0.8365299999999998,0.0,0.0,0.7730266666666665,0.8868299999999998,0.0,0.0,0.7042499999999998,-0.8679666666666664,0.0,0.0,5
75,24,2,1.1063900000000002,5.968160000000001,0.0,0.0,0.0,0.37729999999998043,0.7180066666666669,-0.7610866666666661,0.0,0.0,0.6423500000000002,-0.4530133333333328,0.0,0.0,0.36723333333333363,-0.7485133333333327,0.0,0.0,0.2365533333333335,0.9685633333333339,0.0,0.0,0.5735700000000001,-0.2895466666666664,0.0,0.0,5
